eventId,eventUid,eventName,eventCategory,eventLocation,clubId,clubLogin,clubName,eventAttendees,eventPriceRange,eventButtonLabel,eventBadges,totalTicketsSoldValue,checkbox_id,displayType,registered,waiting_list,eventTags,coHostId,custom_time_instruction,checkin,registrationStatus,printTicket,eventTimezone,ariaEventDetails,ariaEventDetailsWithLocation,parentEventIds,all_results_hidden,hybrid,dayofweek,month,day,year,time,eventDates,hour
300320467,334a0b71bbae4619c073cf14beee50ce,"Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY & RETAIL",Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320467.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY and RETAIL. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY and RETAIL. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300320472,171bbfad70107dd3dcd8cf59f042b1a5,Tuesday Open Office Hours - Careers in FINANCE,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320472.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in FINANCE. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in FINANCE. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300320475,93e34afe5fbf10745abffc705d5c55a3,"Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT & DEVELOPMENT",Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320475.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT and DEVELOPMENT. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT and DEVELOPMENT. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300320490,3863bb33a47681175e4197d9b5ead3ec,Tuesday Open Office Hours - Careers in MARKETING & COMMUNICATIONS,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,1.0,FREE,Register,Online,0.00,300320490.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in MARKETING and COMMUNICATIONS. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in MARKETING and COMMUNICATIONS. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300320492,8fa757cafb43202fba2df7330e76efd5,Tuesday Open Office Hours - Careers in TECH,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320492.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in TECH. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in TECH. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300320577,2c8694f5c145255667d5d2a0af11a67b,Tuesday Open Office Hours - Careers in LAW,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,1.0,FREE,Register,Online,0.00,300320577.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in LAW. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in LAW. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300329348,04f7fc0ee02ba042c12bb31b39976b70,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,8.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300329348.0,event,Unknown,,OnlineCV Optimization - T&C,"IEU Micro-Internship Program, IEU Young Corporate Program",Unknown,0.4375,Waiting List,Unknown,(GMT+1),"Career Practice: CV Optimization. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1).","Career Practice: CV Optimization. Tuesday, 05 December 2023 At 3:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,3 PM – 4 PM,Unknown,15.0
300253642,d45e5367e59cd2ecdc1f5b597316ee0c,Masters Campus Meet-Up: Holiday Edition!,On Campus,"MARIA DE MOLINA, 31 BIS, MM31 Launchpad",200000131.0,iecampuslife,IE Campus Life,28.0,FREE,Register,On CampusCommunity / networkingMaría de Molina 31 BisMaría Molina 31,0.00,300253642.0,event,Unknown,,On CampusCommunity / networkingMaría de Molina 31 BisMaría Molina 31,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Masters Campus Meet-Up: Holiday Edition! Tuesday, 05 December 2023 At 2:30 PM, (GMT+1).","Masters Campus Meet-Up: Holiday Edition! Tuesday, 05 December 2023 At 2:30 PM, (GMT+1). MARIA DE MOLINA, 31 BIS, MM31 Launchpad.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,2:30 PM – 3:30 PM,Unknown,14.5
300320424,9a7bdb03b3dd314097463c84685a2fd5,Tuesday Open Office Hours,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,0.0,Unknown,View,OnlineTuesday Open Office Hours Uni - T&C,0.00,300320424.0,event,Unknown,,OnlineTuesday Open Office Hours Uni - T&C,0,Check out the available sessions below & register for each one individually!,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320426,ffefeface2d6e717a5de73aa445a7333,Tuesday Open Office Hours - Careers in CONSULTING,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320426.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in CONSULTING. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in CONSULTING. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320466,e1c6bf9113d5f6e5c84977650d009a1b,"Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY & RETAIL",Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320466.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY and RETAIL. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in CONSUMER GOODS, LUXURY and RETAIL. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320471,2f9ed10e19f8ab069c8c03e78a2e6a42,Tuesday Open Office Hours - Careers in FINANCE,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,1.0,FREE,Register,Online,0.00,300320471.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in FINANCE. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in FINANCE. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320474,fc1c07e21b6de51e5f3c58567a6be233,"Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT & DEVELOPMENT",Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320474.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT and DEVELOPMENT. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in INTERNATIONAL RELATIONS, SOCIAL IMPACT and DEVELOPMENT. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320481,8985f34d54b7a74bcf2df4e6733aec98,Tuesday Open Office Hours - Careers in MARKETING & COMMUNICATIONS,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,1.0,FREE,Register,Online,0.00,300320481.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in MARKETING and COMMUNICATIONS. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in MARKETING and COMMUNICATIONS. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320491,d5072353dd940fdebe6deb090fb6a878,Tuesday Open Office Hours - Careers in TECH,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320491.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in TECH. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in TECH. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300320576,afde88b3975698f9522e10eafc69ab8e,Tuesday Open Office Hours - Careers in LAW,Online,Online Event Zoom link,200000640.0,TalentCareers,Talent and Careers,0.0,FREE,Register,Online,0.00,300320576.0,event,Unknown,,Online,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Tuesday Open Office Hours - Careers in LAW. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Tuesday Open Office Hours - Careers in LAW. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Tuesday Open Office Hours,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300329347,8e5c2045ada20b6e09afe4bee6025e8c,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,4.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300329347.0,event,Unknown,,OnlineCV Optimization - T&C,"IEU Micro-Internship Program, IEU Young Corporate Program",Unknown,0.4375,3 Spots Left,Unknown,(GMT+1),"Career Practice: CV Optimization. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Career Practice: CV Optimization. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300329811,42c6a82878f56c19faf8432a9cf577e7,Career Practice: Interview Prep with HR Expert,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,3.0,FREE,Register,OnlineInterview Prep - T&C,0.00,300329811.0,event,Unknown,,OnlineInterview Prep - T&C,0,Unknown,0.4375,7 Spots Left,Unknown,(GMT+1),"Career Practice: Interview Prep with HR Expert. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Career Practice: Interview Prep with HR Expert. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300329841,bd5b213645e029f03299a467079685d8,Case Practice for Recruitment Processes - Case A,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,2.0,FREE,Register,OnlineCase Practice – T&C,0.00,300329841.0,event,Unknown,,OnlineCase Practice – T&C,0,Unknown,0.4375,8 Spots Left,Unknown,(GMT+1),"Case Practice for Recruitment Processes - Case A. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1).","Case Practice for Recruitment Processes - Case A. Tuesday, 05 December 2023 At 12:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,12 PM – 1 PM,Unknown,12.0
300333968,3c34aee007a2c089596f7287b7ba5336,Career Practice: CV Optimization,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,5.0,FREE,Register,OnlineCV Optimization - T&C,0.00,300333968.0,event,Unknown,,OnlineCV Optimization - T&C,"IEU Micro-Internship Program, IEU Young Corporate Program",Unknown,0.4375,2 Spots Left,Unknown,(GMT+1),"Career Practice: CV Optimization. Tuesday, 05 December 2023 At 10:00 AM, (GMT+1).","Career Practice: CV Optimization. Tuesday, 05 December 2023 At 10:00 AM, (GMT+1). Online Event.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,10 AM – 11 AM,Unknown,10.0
300333356,564e2d7f04fe22e77f0a4a65cec646d2,Winter Clothes Drive,On Campus,TBD,200000094.0,iecharity,IE Charity Club,0.0,Unknown,View,"On CampusCharity / philantropyCommunity / networkingDiversity, Inclusion and BelongingIE TowerOutdoor activities",0.00,300333356.0,event,Unknown,,"On CampusCharity / philantropyCommunity / networkingDiversity, Inclusion and BelongingIE TowerOutdoor activities","IE Debate Club MIX, IE Eco Club, IE Girl Up Club, IE SDGs Club, IE Campus Life, IE Center for He...",Unknown,0.4375,Unknown,Unknown,(GMT+1),"Winter Clothes Drive. Tuesday, 05 December 2023 At 9:00 AM, (GMT+1).","Winter Clothes Drive. Tuesday, 05 December 2023 At 9:00 AM, (GMT+1). TBD.",Unknown,,Unknown,Tue,Dec,5.0,2023.0,9:00 AM – Mon,Unknown,9.0
300333560,18f92a1ec2f530c710413eca43daed5b,Clothes Collection,On Campus,"IE TOWER, Donation boxes in Hubs 4, 10, 16, and 22",200000094.0,iecharity,IE Charity Club,11.0,FREE,Register,"On CampusCharity / philantropyCommunity / networkingDiversity, Inclusion and BelongingIE Tower",0.00,300333560.0,event,Unknown,,"On CampusCharity / philantropyCommunity / networkingDiversity, Inclusion and BelongingIE Tower","IE Debate Club MIX, IE Eco Club, IE Girl Up Club, IE SDGs Club, IE Campus Life, IE Center for He...",Unknown,0.4375,Unknown,Unknown,(GMT+1),"Clothes Collection. Tuesday, 05 December 2023 At 9:00 AM, (GMT+1).","Clothes Collection. Tuesday, 05 December 2023 At 9:00 AM, (GMT+1). IE TOWER, Donation boxes in Hubs 4, 10, 16, and 22.",Winter Clothes Drive,,Unknown,Tue,Dec,5.0,2023.0,9:00 AM – Mon,Unknown,9.0
300340843,e3772e1ae5824a356f76563dbbed9cfd,SOCIAL VOLLEYBALL PRACTICE - ADVANCED,On Campus,"IE TOWER, IE athletic center",200000126.0,ievolleyball,IE Volleyball Club,0.0,FREE,Register,"On CampusCommunicationCommunity / networkingCultureDiversity, Inclusion and BelongingIE Athletic CenterIE TowerSportsWellness / wellbeing",0.00,300340843.0,event,Unknown,,"On CampusCommunicationCommunity / networkingCultureDiversity, Inclusion and BelongingIE Athletic CenterIE TowerSportsWellness / wellbeing",0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"SOCIAL VOLLEYBALL PRACTICE - ADVANCED. Monday, 04 December 2023 At 10:00 PM, (GMT+1).","SOCIAL VOLLEYBALL PRACTICE - ADVANCED. Monday, 04 December 2023 At 10:00 PM, (GMT+1). IE TOWER, IE athletic center.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,10 PM – 11 PM,Unknown,22.0
300330934,7f36f08ad6055c70f15c31d25c8d8865,Luxury Business Club - Welcome Party,Off Campus,Warehouse; Maria de Molina 25,200000075.0,ieflc,IE Luxury Business Club,149.0,FREE,Register,Off CampusCommunity / networkingCreativityLuxury goods,0.00,300330934.0,event,Unknown,,Off CampusCommunity / networkingCreativityLuxury goods,IE Campus Life,Unknown,0.4375,1 Spots Left,Unknown,(GMT+1),"Luxury Business Club - Welcome Party. Monday, 04 December 2023 At 8:00 PM, (GMT+1).","Luxury Business Club - Welcome Party. Monday, 04 December 2023 At 8:00 PM, (GMT+1). Warehouse; Maria de Molina 25.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,8 PM – 11:55 PM,Unknown,20.0
300255725,0d7f67bbb633e266c733a97a5ba74b24,CONTEMPORARY - DANCE CLUB,Off Campus,Creativity Center Segovia,300001855.0,iedanceSG,IE Dance Club SC,1.0,FREE,Register,Off CampusAlumni eventsArts & humanitiesCreativity CenterWellness / wellbeing - Physical ...,0.00,300255725.0,event,Unknown,,Off CampusAlumni eventsArts & humanitiesCreativity CenterWellness / wellbeing - Physical ...,IE Creativity Center,Unknown,0.4375,Unknown,Unknown,(GMT+1),"CONTEMPORARY - DANCE CLUB. Monday, 04 December 2023 At 6:15 PM, (GMT+1).","CONTEMPORARY - DANCE CLUB. Monday, 04 December 2023 At 6:15 PM, (GMT+1). Creativity Center Segovia.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,6:15 PM – 7:45 PM,Unknown,18.25
300316464,4f62aeaacc506cfa335cdd02c1ed7237,WINTER GATHERING 2023,On Campus,"IE TOWER, Piano Lounge",300002424.0,iefoundation,IE Foundation,191.0,FREE,Register,On CampusCultureDiversityT-Talent,0.00,300316464.0,event,Unknown,,On CampusCultureDiversityT-Talent,0,Unknown,0.4375,29 Spots Left,Unknown,(GMT+1),"WINTER GATHERING 2023. Monday, 04 December 2023 At 6:15 PM, (GMT+1).","WINTER GATHERING 2023. Monday, 04 December 2023 At 6:15 PM, (GMT+1). IE TOWER, Piano Lounge.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,6:15 PM – 8:30 PM,Unknown,18.25
300327268,50c0f83a3fc32968a8eb516c91bdd094,Sustainable Future: Women at the Forefront,On Campus,TBD,200000083.0,ienetimpact,IE Net Impact Club,43.0,FREE,Register,On CampusCommunity / networkingMaría Molina 31SustainabilityT-Sustainability,0.00,300327268.0,event,Unknown,,On CampusCommunity / networkingMaría Molina 31SustainabilityT-Sustainability,0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Sustainable Future: Women at the Forefront. Monday, 04 December 2023 At 5:45 PM, (GMT+1).","Sustainable Future: Women at the Forefront. Monday, 04 December 2023 At 5:45 PM, (GMT+1). TBD.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,5:45 PM – 7 PM,Unknown,17.75
300333970,fce6169a485ce720eff51029d9bf3047,Authentic Connection,Online,Online Event,300002138.0,iehealth,IE Center for Health & Well-being,37.0,FREE,Register,OnlineAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,0.00,300333970.0,event,Unknown,,OnlineAlumni eventsUN2030Well-beingWellness / wellbeingWellness / wellbeing - Mental We...Wellness / wellbeing - Physical ...,My Well-Being,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Authentic Connection. Monday, 04 December 2023 At 3:30 PM, (GMT+1).","Authentic Connection. Monday, 04 December 2023 At 3:30 PM, (GMT+1). Online Event.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,3:30 PM – 5 PM,Unknown,15.5
300322504,0ac645ff041ac434c67c0732c58dc2da,DACH Careers Info Session,Online,Online Event,200000640.0,TalentCareers,Talent and Careers,29.0,FREE,Register,Online,0.00,300322504.0,event,Unknown,,Online,"IE DACH Club, IE Alumni DACH Region, IE Alumni Germany Club, Talent & Careers for Alumni",Unknown,0.4375,Unknown,Unknown,(GMT+1),"DACH Careers Info Session. Monday, 04 December 2023 At 3:00 PM, (GMT+1).","DACH Careers Info Session. Monday, 04 December 2023 At 3:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,3 PM – 4 PM,Unknown,15.0
300255523,dc87bf2c50f2b862521df62567c03c90,IE University Library Training Session: Get to know IE University Library and add value to your knowledge!,Online,Online Event Zoom link,300000282.0,IELibrary,IEU Library,4.0,FREE,Register,Online,0.00,300255523.0,event,Unknown,,Online,IE Faculty Community,Unknown,0.4375,Unknown,Unknown,(GMT+1),"IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Monday, 04 December 2023 At 3:00 PM, (GMT+1).","IE University Library Training Session: Get to know IE University Library and add value to your knowledge! Monday, 04 December 2023 At 3:00 PM, (GMT+1). Online Event.",Unknown,,Unknown,Mon,Dec,4.0,2023.0,3 PM – 4 PM,Unknown,15.0
300314744,157ba71b1c90e481df810b54c8229b85,Career Practice: Group Dynamic Simulation,On Campus,Private Location (register to display),200000640.0,TalentCareers,Talent and Careers,17.0,FREE,Register,On CampusGroup Dynamics Simulation - T&C,0.00,300314744.0,event,Unknown,,On CampusGroup Dynamics Simulation - T&C,0,Unknown,0.4375,Waiting List,Unknown,(GMT+1),"Career Practice: Group Dynamic Simulation. Monday, 04 December 2023 At 2:00 PM, (GMT+1).","Career Practice: Group Dynamic Simulation. Monday, 04 December 2023 At 2:00 PM, (GMT+1). Private Location ( register to display ) .",Unknown,,Unknown,Mon,Dec,4.0,2023.0,2 PM – 3:30 PM,Unknown,14.0
300334122,38467ce385c684131e1a2779d43b98b7,Segovia IE Men's Football vs C.D. Pinillos C.M. La Lastrilla,Off Campus,C.M. La Lastrilla https://maps.app.goo.gl/BSTPikUdcahS8nxk9,300002888.0,iesportswellbeing,Sports & Well-Being,15.0,FREE,Register,Off CampusCompetitionsSportsSports Area (Segovia),0.00,300334122.0,event,Unknown,,Off CampusCompetitionsSportsSports Area (Segovia),0,Unknown,0.4375,Unknown,Unknown,(GMT+1),"Segovia IE Men’s Football vs C.D. Pinillos C.M. La Lastrilla. Sunday, 03 December 2023 At 5:00 PM, (GMT+1).","Segovia IE Men’s Football vs C.D. Pinillos C.M. La Lastrilla. Sunday, 03 December 2023 At 5:00 PM, (GMT+1). C.M. La Lastrilla https: slash slash maps.app.goo.gl slash BSTPikUdcahS8nxk9.",Unknown,,Unknown,Sun,Dec,3.0,2023.0,5 PM – 7 PM,Unknown,17.0
